,subid,uuid,gender,test_trial,age_in_years,exp_start,option1,option2,trial_audio,selected_image,lang,parent_mask,peer_mask,own_mask
1055,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,12-null,2.632876712,3/17/21 23:42,sad3,happy1,Sad_2_pause_2,option1,en es,Sometimes,Often,Often
1056,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,13-null,2.632876712,3/17/21 23:42,sad4,scared5,Sad_1_pause_2,option1,en es,Sometimes,Often,Often
1057,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,14-null,2.632876712,3/17/21 23:42,scared2,happy5,Scared_2_pause_2,option1,en es,Sometimes,Often,Often
1058,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,16-null,2.632876712,3/17/21 23:42,scared3,sad5,Scared_1_pause_2,option1,en es,Sometimes,Often,Often
1059,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,17-null,2.632876712,3/17/21 23:42,angry5,happy6,Angry_1_pause_2,option1,en es,Sometimes,Often,Often
1060,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,18-null,2.632876712,3/17/21 23:42,angry6,sad5,Sad_1_pause_2,option2,en es,Sometimes,Often,Often
1061,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,19-null,2.632876712,3/17/21 23:42,angry3,happy6,Happy_2_pause_2,option2,en es,Sometimes,Often,Often
1062,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,20-null,2.632876712,3/17/21 23:42,angry4,scared6,Scared_1_pause_2,option2,en es,Sometimes,Often,Often
1063,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,21-null,2.632876712,3/17/21 23:42,happy2,sad4,Happy_1_pause_2,option1,en es,Sometimes,Often,Often
1064,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,22-null,2.632876712,3/17/21 23:42,angry4,scared4,Angry_2_pause_2,option1,en es,Sometimes,Often,Often
1065,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,23-null,2.632876712,3/17/21 23:42,angry3,sad1,Angry_1_pause_2,option1,en es,Sometimes,Often,Often
1066,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,24-null,2.632876712,3/17/21 23:42,happy4,scared4,Scared_2_pause_2,option2,en es,Sometimes,Often,Often
1067,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,25-null,2.632876712,3/17/21 23:42,sad1,scared1,Sad_2_pause_2,option1,en es,Sometimes,Often,Often
1068,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,26-null,2.632876712,3/17/21 23:42,scared1,angry1,Scared_1_pause_2,option2,en es,Sometimes,Often,Often
1069,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,27-null,2.632876712,3/17/21 23:42,sad6,scared5,Scared_2_pause_2,option2,en es,Sometimes,Often,Often
1070,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,28-null,2.632876712,3/17/21 23:42,happy1,scared3,Happy_2_pause_2,option1,en es,Sometimes,Often,Often
1071,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,29-null,2.632876712,3/17/21 23:42,angry2,happy3,Angry_2_pause_2,option1,en es,Sometimes,Often,Often
1072,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,30-null,2.632876712,3/17/21 23:42,sad2,happy2,Sad_2_pause_2,option1,en es,Sometimes,Often,Often
1073,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,31-null,2.632876712,3/17/21 23:42,angry1,sad3,Angry_2_pause_2,option1,en es,Sometimes,Often,Often
1074,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,32-null,2.632876712,3/17/21 23:42,scared6,happy5,Happy_1_pause_2,option2,en es,Sometimes,Often,Often
1075,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,33-null,2.632876712,3/17/21 23:42,sad6,angry5,Sad_1_pause_2,option1,en es,Sometimes,Often,Often
1076,71326,5c15e710-81ec-456f-b4e5-3cdbcc40d0ae,f,34-null,2.632876712,3/17/21 23:42,happy3,sad2,Happy_1_pause_2,option1,en es,Sometimes,Often,Often
1077,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,11-null,2.797260274,3/18/21 16:03,scared3,angry5,Scared_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1078,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,12-null,2.797260274,3/18/21 16:03,happy4,angry3,Happy_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1079,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,13-null,2.797260274,3/18/21 16:03,happy3,angry2,Happy_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1080,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,14-null,2.797260274,3/18/21 16:03,angry6,scared4,Angry_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1081,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,16-null,2.797260274,3/18/21 16:03,sad4,scared1,Sad_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1082,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,17-null,2.797260274,3/18/21 16:03,happy3,sad1,Sad_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1083,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,18-null,2.797260274,3/18/21 16:03,happy2,scared6,Happy_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1084,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,19-null,2.797260274,3/18/21 16:03,sad2,happy6,Happy_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1085,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,20-null,2.797260274,3/18/21 16:03,sad6,happy1,Happy_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1086,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,21-null,2.797260274,3/18/21 16:03,scared6,sad1,Scared_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1087,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,22-null,2.797260274,3/18/21 16:03,angry6,scared2,Scared_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1088,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,23-null,2.797260274,3/18/21 16:03,angry1,happy1,Angry_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1089,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,24-null,2.797260274,3/18/21 16:03,happy6,scared1,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1090,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,25-null,2.797260274,3/18/21 16:03,sad5,angry4,Angry_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1091,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,26-null,2.797260274,3/18/21 16:03,angry3,scared3,Angry_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1092,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,27-null,2.797260274,3/18/21 16:03,angry2,happy5,Angry_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1093,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,28-null,2.797260274,3/18/21 16:03,sad4,angry5,Angry_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1094,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,29-null,2.797260274,3/18/21 16:03,scared4,sad3,Scared_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1095,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,30-null,2.797260274,3/18/21 16:03,scared2,sad2,Sad_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1096,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,31-null,2.797260274,3/18/21 16:03,happy2,scared5,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1097,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,32-null,2.797260274,3/18/21 16:03,sad5,angry4,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
1098,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,33-null,2.797260274,3/18/21 16:03,happy4,sad3,Sad_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
1099,71352,35137837-906b-4d4b-8217-a9d392ed178f,f,34-null,2.797260274,3/18/21 16:03,happy5,scared5,Happy_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
